,courier,feature_1_x,feature_2_x,week,feature_1_y,feature_2_y,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
343,41236,d,,5.0,-8.0,90.0,88.0,0.1477,0.8523,105.8409,0.0682,6112.3068,0.75,10.38125114,43.0,20.07420455,6.395,0.75,50.22067901,1.0,16.0
344,41236,d,,7.0,12.0,73.0,70.0,0.0286,0.9714,109.4857,0.0143,4111.1714,0.8857,10.68808857,51.0,20.35228571,5.43128571,0.9143,47.17884323,1.0,7.0
345,41274,a,1.0,,,,,,,,,,,,,,,,,,
346,41478,b,,,,,,,,,,,,,,,,,,,
347,41480,b,,,,,,,,,,,,,,,,,,,
348,41482,d,,,,,,,,,,,,,,,,,,,
349,41484,b,,,,,,,,,,,,,,,,,,,
350,41486,a,,0.0,-11.0,126.0,50.0,0.2,0.8,157.54,0.24,5847.8,0.54,9.109003999999999,17.0,19.346,9.2,0.7,18.99140212,3.0,21.0
351,41486,a,,1.0,-6.0,115.0,52.0,0.1154,0.8846,115.1154,0.1923,6400.0962,0.4808,7.88589615,21.0,16.07673077,7.31826923,0.6154,22.43115942,5.0,4.0
352,41486,a,,2.0,14.0,109.0,49.0,0.1224,0.8776,103.4694,0.2857,8419.0408,0.5102,8.44965918,12.0,20.927755100000002,7.87285714,0.6531,22.14092762,4.0,19.0
353,41486,a,,3.0,-27.0,123.0,69.0,0.2029,0.7971,116.4493,0.2609,6025.6667,0.3768,7.88695217,19.0,22.37333333,6.965797099999999,0.4493,23.820460699999998,8.0,35.0
354,41486,a,,4.0,37.0,96.0,56.0,0.0,1.0,124.125,0.0357,2720.6429,0.9286,7.15922679,9.0,14.74214286,4.99517857,0.9464,20.63541667,4.0,8.0
355,41486,a,,5.0,-21.0,133.0,45.0,0.0444,0.9556,135.5778,0.0222,2382.4667,0.9556,8.43036667,12.0,15.49311111,5.40044444,0.9556,12.29072682,3.0,9.0
356,41486,a,,7.0,-2.0,132.0,72.0,0.1389,0.8611,113.8611,0.0,5294.9167,0.5833,8.73843056,29.0,20.27333333,6.62847222,0.6944,31.60122054,5.0,12.0
357,41486,a,,8.0,-6.0,130.0,84.0,0.11900000000000001,0.8809999999999999,122.869,0.0952,4145.5476,0.7143,8.39523929,23.0,18.43214286,6.26369048,0.7738,31.72264957,4.0,22.0
358,41486,a,,9.0,-24.0,124.0,52.0,0.0962,0.9038,125.9808,0.0,3385.7115,0.8846,8.00929423,19.0,15.77365385,5.65096154,0.8846,16.37387993,1.0,10.0
359,41486,a,,11.0,1.0,118.0,49.0,0.0612,0.9388,113.4694,0.0,4052.2245,0.7959,9.40816531,19.0,20.02367347,6.34020408,0.8367,18.08333333,2.0,9.0
360,41487,a,,,,,,,,,,,,,,,,,,,
361,41488,b,,0.0,-2.0,81.0,41.0,0.1951,0.8049,100.0,0.0732,2557.9024,0.5366,8.22031707,12.0,17.82243902,4.03829268,0.5854,29.79663923,2.0,45.0
362,41488,b,,1.0,-17.0,79.0,18.0,0.1111,0.8889,100.0,0.0,2896.7778,0.5556,7.32407222,4.0,12.79555556,4.23722222,0.8333,16.63466948,1.0,12.0
363,41488,b,,4.0,29.0,16.0,13.0,0.0,1.0,100.0,0.0,2351.8462,1.0,9.6564,3.0,18.15307692,3.78076923,1.0,52.17013889,1.0,6.0
364,41488,b,,5.0,-19.0,45.0,16.0,0.0,1.0,100.0,0.0,2517.125,0.875,11.93125625,5.0,16.103125,3.785625,0.875,15.75679012,1.0,16.0
365,41488,b,,6.0,26.0,26.0,16.0,0.1875,0.8125,100.0,0.0,2187.4375,0.625,7.22916875,5.0,24.88875,3.85875,0.625,39.16346154,1.0,4.0
366,41488,b,,7.0,13.0,52.0,12.0,0.0,1.0,100.0,0.0,2570.9167,1.0,7.82639167,6.0,20.075,4.0775,0.9167,15.651709400000001,1.0,2.0
367,41488,b,,9.0,-23.0,48.0,31.0,0.0323,0.9677,102.0645,0.0,2261.871,0.9032,9.24516452,11.0,19.04870968,4.04870968,0.871,32.57002315,1.0,6.0
368,41491,b,,,,,,,,,,,,,,,,,,,
369,41493,b,,,,,,,,,,,,,,,,,,,
370,41494,b,,,,,,,,,,,,,,,,,,,
371,41495,b,,,,,,,,,,,,,,,,,,,
372,41536,c,,,,,,,,,,,,,,,,,,,
373,41543,b,,,,,,,,,,,,,,,,,,,
374,41913,d,,,,,,,,,,,,,,,,,,,
375,41950,a,,,,,,,,,,,,,,,,,,,
376,42015,a,,,,,,,,,,,,,,,,,,,
377,42023,a,,,,,,,,,,,,,,,,,,,
378,42350,b,,,,,,,,,,,,,,,,,,,
379,42380,a,,,,,,,,,,,,,,,,,,,
380,42381,a,,,,,,,,,,,,,,,,,,,
381,42469,b,,,,,,,,,,,,,,,,,,,
382,42471,a,,,,,,,,,,,,,,,,,,,
383,43746,a,,0.0,3.0,113.0,65.0,0.1846,0.8154,114.5077,0.0462,5999.1077,0.5692,9.87077231,24.0,17.98415385,6.82953846,0.6,35.26745329,1.0,8.0
384,43746,a,,1.0,-2.0,116.0,71.0,0.1972,0.8028,100.0,0.0845,6184.507,0.507,8.49858592,20.0,18.51816901,5.99169014,0.6197,35.34770115,1.0,13.0
385,43746,a,,2.0,-8.0,114.0,58.0,0.0862,0.9138,100.3448,0.1207,5585.9483,0.6379,9.51924483,20.0,20.20051724,5.79293103,0.7241,31.683723200000003,4.0,10.0
386,43746,a,,3.0,-27.0,106.0,59.0,0.2203,0.7797,120.7797,0.0169,6311.5763,0.5932,9.35479831,22.0,18.41423729,8.04847458,0.5932,34.00733753,2.0,13.0
387,43746,a,,5.0,18.0,104.0,51.0,0.0588,0.9412,124.5098,0.1176,4813.2549,0.7647,10.39314118,26.0,20.33686275,6.79431373,0.8235,28.11324786,1.0,12.0
388,43746,a,,6.0,-12.0,122.0,88.0,0.1023,0.8977,100.0,0.0114,3623.5341,0.7614,9.23219773,54.0,19.99693182,4.61272727,0.7727,31.95810565,4.0,15.0
389,43746,a,,9.0,-25.0,91.0,51.0,0.0392,0.9608,100.8431,0.0392,3371.8235,0.8627,7.8310451,32.0,18.39039216,4.45941176,0.8824,23.52350427,1.0,4.0
390,43746,a,,10.0,-29.0,66.0,49.0,0.0,1.0,100.0,0.0,4275.9388,0.8776,8.95782041,20.0,21.18795918,5.02081633,0.8776,35.11784512,1.0,7.0
391,44618,a,,,,,,,,,,,,,,,,,,,
392,44634,d,,,,,,,,,,,,,,,,,,,
393,44827,b,1.0,,,,,,,,,,,,,,,,,,
394,44828,a,1.0,,,,,,,,,,,,,,,,,,
395,44829,b,,,,,,,,,,,,,,,,,,,
396,44834,b,,,,,,,,,,,,,,,,,,,
397,44835,b,,,,,,,,,,,,,,,,,,,
398,45146,a,,,,,,,,,,,,,,,,,,,
399,45156,a,,,,,,,,,,,,,,,,,,,
400,45220,b,,,,,,,,,,,,,,,,,,,
401,45227,b,,,,,,,,,,,,,,,,,,,
402,45231,a,,,,,,,,,,,,,,,,,,,
403,45233,a,,,,,,,,,,,,,,,,,,,
404,45234,a,37.0,,,,,,,,,,,,,,,,,,
405,45236,a,,,,,,,,,,,,,,,,,,,
406,45238,a,,,,,,,,,,,,,,,,,,,
407,50744,a,,,,,,,,,,,,,,,,,,,
408,50745,a,,,,,,,,,,,,,,,,,,,
409,50746,b,,,,,,,,,,,,,,,,,,,
410,50748,a,,,,,,,,,,,,,,,,,,,
411,50774,d,,,,,,,,,,,,,,,,,,,
412,50780,a,,,,,,,,,,,,,,,,,,,
413,50785,a,,,,,,,,,,,,,,,,,,,
414,50793,a,,,,,,,,,,,,,,,,,,,
415,50800,b,,,,,,,,,,,,,,,,,,,
416,50901,c,,,,,,,,,,,,,,,,,,,
417,50907,a,,0.0,-89.0,98.0,55.0,0.2545,0.7455,100.0,0.0182,5273.7818,0.5273,9.24394,14.0,17.42709091,5.68490909,0.6,33.00283447,1.0,13.0
418,50907,a,,3.0,-2.0,77.0,23.0,0.0435,0.9565,100.0,0.0435,4717.1739,0.8261,11.66232174,12.0,22.71347826,5.44478261,0.7826,18.07864358,1.0,3.0
419,50907,a,,4.0,13.0,75.0,24.0,0.0,1.0,100.0,0.0833,4247.5,0.9583,13.03958333,15.0,18.19875,5.2525,0.9167,19.19111111,1.0,5.0
420,50907,a,,8.0,8.0,82.0,41.0,0.0244,0.9756,100.0,0.0,3803.0,0.9024,12.49674878,53.0,24.82439024,5.00439024,0.9268,29.35738482,1.0,5.0
421,50907,a,,9.0,2.0,90.0,46.0,0.0217,0.9783,100.0,0.0217,3919.3696,0.8696,11.9884087,55.0,24.00630435,4.93891304,0.8913,27.27654321,1.0,4.0
422,50907,a,,10.0,1.0,92.0,56.0,0.0,1.0,100.0,0.0,4408.1607,0.8036,9.89018214,51.0,20.56107143,5.03178571,0.8571,32.24849034,1.0,8.0
423,50907,a,,11.0,-43.0,93.0,55.0,0.0182,0.9818,101.8182,0.0364,4623.8909,0.7636,10.57787818,47.0,21.32781818,5.37690909,0.8727,31.45669056,2.0,3.0
424,51079,a,,,,,,,,,,,,,,,,,,,
425,51081,b,,,,,,,,,,,,,,,,,,,
426,51082,a,,,,,,,,,,,,,,,,,,,
427,51088,a,,,,,,,,,,,,,,,,,,,
428,51096,a,,,,,,,,,,,,,,,,,,,
429,51103,a,,,,,,,,,,,,,,,,,,,
430,51104,a,1.0,,,,,,,,,,,,,,,,,,
431,51107,a,0.0,,,,,,,,,,,,,,,,,,
432,51579,c,,,,,,,,,,,,,,,,,,,
433,51745,a,,,,,,,,,,,,,,,,,,,
434,54742,a,,,,,,,,,,,,,,,,,,,
435,54743,a,,,,,,,,,,,,,,,,,,,
436,54963,a,29.0,,,,,,,,,,,,,,,,,,
437,54965,b,,,,,,,,,,,,,,,,,,,
438,54967,b,,,,,,,,,,,,,,,,,,,
439,54968,b,,5.0,15.0,44.0,18.0,0.0,1.0,134.5,0.0,2258.9444,0.7778,12.16296667,16.0,22.125,5.65555556,0.8333,21.29356061,1.0,6.0
440,54970,b,,,,,,,,,,,,,,,,,,,
441,54971,a,,,,,,,,,,,,,,,,,,,
442,55738,a,,,,,,,,,,,,,,,,,,,
443,55742,d,1.0,,,,,,,,,,,,,,,,,,
444,55748,a,,,,,,,,,,,,,,,,,,,
445,55797,d,,,,,,,,,,,,,,,,,,,
446,55922,c,,,,,,,,,,,,,,,,,,,
447,56307,c,,,,,,,,,,,,,,,,,,,
448,56577,a,,,,,,,,,,,,,,,,,,,
449,56580,a,,,,,,,,,,,,,,,,,,,
450,56981,a,,,,,,,,,,,,,,,,,,,
451,56982,a,,,,,,,,,,,,,,,,,,,
452,57012,a,1.0,,,,,,,,,,,,,,,,,,
453,57209,a,20.0,,,,,,,,,,,,,,,,,,
454,57216,b,23.0,,,,,,,,,,,,,,,,,,
455,57217,a,32.0,,,,,,,,,,,,,,,,,,
456,57222,a,34.0,,,,,,,,,,,,,,,,,,
457,57223,a,0.0,,,,,,,,,,,,,,,,,,
458,57227,a,1.0,,,,,,,,,,,,,,,,,,
459,57231,a,39.0,,,,,,,,,,,,,,,,,,
460,57258,a,1.0,,,,,,,,,,,,,,,,,,
461,57283,a,0.0,,,,,,,,,,,,,,,,,,
462,57929,a,23.0,,,,,,,,,,,,,,,,,,
463,57931,a,22.0,,,,,,,,,,,,,,,,,,
464,57935,a,20.0,,,,,,,,,,,,,,,,,,
465,57974,b,1.0,,,,,,,,,,,,,,,,,,
466,57982,a,1.0,10.0,38.0,53.0,33.0,0.0303,0.9697,100.0,0.0,3854.4545,0.9091,10.29242121,18.0,20.26787879,4.95272727,0.8788,30.05398323,1.0,6.0
467,57982,a,1.0,11.0,-18.0,91.0,71.0,0.0141,0.9859,101.4085,0.0423,5250.7887,0.9014,8.91900986,37.0,21.97873239,5.64323944,0.9437,41.21367521,2.0,9.0
468,61986,a,1.0,,,,,,,,,,,,,,,,,,
469,62796,a,34.0,,,,,,,,,,,,,,,,,,
470,62798,a,20.0,,,,,,,,,,,,,,,,,,
471,62799,b,20.0,,,,,,,,,,,,,,,,,,
472,62826,a,1.0,,,,,,,,,,,,,,,,,,
473,62961,b,20.0,,,,,,,,,,,,,,,,,,
474,62964,b,21.0,,,,,,,,,,,,,,,,,,
475,62966,b,24.0,,,,,,,,,,,,,,,,,,
476,62999,a,0.0,,,,,,,,,,,,,,,,,,
477,63001,a,1.0,,,,,,,,,,,,,,,,,,
478,63374,b,20.0,,,,,,,,,,,,,,,,,,
479,63377,b,20.0,,,,,,,,,,,,,,,,,,
480,63378,b,27.0,,,,,,,,,,,,,,,,,,
481,65483,a,1.0,,,,,,,,,,,,,,,,,,
482,65507,a,1.0,,,,,,,,,,,,,,,,,,
483,65510,b,1.0,,,,,,,,,,,,,,,,,,
484,65512,b,1.0,,,,,,,,,,,,,,,,,,
485,65748,a,1.0,,,,,,,,,,,,,,,,,,
486,65824,d,1.0,,,,,,,,,,,,,,,,,,
487,65826,b,1.0,,,,,,,,,,,,,,,,,,
488,66010,a,23.0,,,,,,,,,,,,,,,,,,
489,66461,b,23.0,,,,,,,,,,,,,,,,,,
490,66667,a,23.0,,,,,,,,,,,,,,,,,,
491,66670,b,20.0,,,,,,,,,,,,,,,,,,
492,66673,a,37.0,,,,,,,,,,,,,,,,,,
493,66769,b,28.0,,,,,,,,,,,,,,,,,,
494,66780,a,27.0,,,,,,,,,,,,,,,,,,
495,68173,c,23.0,,,,,,,,,,,,,,,,,,
496,68221,a,24.0,,,,,,,,,,,,,,,,,,
497,68381,a,1.0,,,,,,,,,,,,,,,,,,
498,68469,b,42.0,7.0,7.0,101.0,29.0,0.0,1.0,105.5172,0.1379,3670.5172,0.7931,8.19942069,24.0,18.56551724,4.89724138,0.9309999999999999,13.07205721,1.0,3.0
499,68469,b,42.0,11.0,-90.0,90.0,75.0,0.0533,0.9467,100.5333,0.0533,4423.0,0.8667,8.02177867,27.0,20.27146667,4.95493333,0.8667,40.69444444,2.0,8.0
500,68470,b,22.0,,,,,,,,,,,,,,,,,,
501,68671,b,22.0,,,,,,,,,,,,,,,,,,
502,69025,b,26.0,,,,,,,,,,,,,,,,,,
503,69029,a,1.0,,,,,,,,,,,,,,,,,,
504,69030,b,21.0,,,,,,,,,,,,,,,,,,
505,69031,b,21.0,,,,,,,,,,,,,,,,,,
506,69032,b,28.0,,,,,,,,,,,,,,,,,,
507,69036,a,1.0,,,,,,,,,,,,,,,,,,
508,69040,a,1.0,,,,,,,,,,,,,,,,,,
509,69135,a,42.0,,,,,,,,,,,,,,,,,,
510,69151,a,1.0,,,,,,,,,,,,,,,,,,
511,69165,d,0.0,,,,,,,,,,,,,,,,,,
512,69348,a,1.0,0.0,-9.0,70.0,32.0,0.5,0.5,105.3125,0.0938,5958.75,0.125,7.65052188,5.0,16.2159375,6.1296875,0.1875,28.77738095,1.0,15.0
513,69348,a,1.0,1.0,-2.0,61.0,37.0,0.3784,0.6216,100.0,0.0541,5130.4595,0.1622,8.11081081,12.0,13.98837838,5.50810811,0.3784,37.25,2.0,13.0
514,69348,a,1.0,2.0,3.0,59.0,42.0,0.2857,0.7143,105.4762,0.0714,4960.8095,0.2857,8.23849048,10.0,21.15309524,5.59214286,0.4048,33.96468927,1.0,13.0
515,69348,a,1.0,3.0,-12.0,62.0,39.0,0.3333,0.6667,108.2051,0.0,5925.7949,0.2564,9.06495641,13.0,17.46025641,6.66615385,0.3333,34.21326165,1.0,8.0
516,69348,a,1.0,6.0,3.0,79.0,56.0,0.1071,0.8929,100.3571,0.0,4229.25,0.625,11.25387679,42.0,23.46767857,5.03428571,0.7143,35.24120956,1.0,6.0
517,69348,a,1.0,8.0,20.0,69.0,55.0,0.0364,0.9636,100.0,0.0727,4742.1818,0.6364,9.18939455,34.0,22.59054545,5.32163636,0.7455,43.22745572,1.0,7.0
518,69348,a,1.0,9.0,-9.0,89.0,81.0,0.0,1.0,100.4938,0.0123,3663.8642,0.8148,10.58086543,47.0,20.88123457,4.7891358,0.8272,44.61828964,3.0,6.0
519,69348,a,1.0,10.0,3.0,80.0,67.0,0.0597,0.9403,100.0,0.0149,5318.9104,0.7313,8.51815522,32.0,19.1538806,5.50970149,0.8358,42.73819444,1.0,3.0
520,69348,a,1.0,11.0,-29.0,83.0,65.0,0.0308,0.9692,100.0,0.0462,4356.2,0.8,8.50666615,22.0,20.71615385,5.08569231,0.8,39.47824632,5.0,8.0
521,69349,d,1.0,,,,,,,,,,,,,,,,,,
522,69355,a,25.0,,,,,,,,,,,,,,,,,,
523,69438,a,35.0,,,,,,,,,,,,,,,,,,
524,69439,a,1.0,,,,,,,,,,,,,,,,,,
525,69445,a,,,,,,,,,,,,,,,,,,,
526,69459,a,1.0,,,,,,,,,,,,,,,,,,
527,70069,a,25.0,,,,,,,,,,,,,,,,,,
528,71280,b,28.0,,,,,,,,,,,,,,,,,,
529,71282,b,28.0,,,,,,,,,,,,,,,,,,
530,71283,a,29.0,,,,,,,,,,,,,,,,,,
531,71284,a,28.0,,,,,,,,,,,,,,,,,,
532,71295,d,1.0,,,,,,,,,,,,,,,,,,
533,71492,d,1.0,,,,,,,,,,,,,,,,,,
534,71632,a,1.0,,,,,,,,,,,,,,,,,,
535,71985,b,23.0,,,,,,,,,,,,,,,,,,
536,71988,b,24.0,,,,,,,,,,,,,,,,,,
537,71989,a,32.0,,,,,,,,,,,,,,,,,,
538,72110,b,23.0,,,,,,,,,,,,,,,,,,
539,72114,b,37.0,,,,,,,,,,,,,,,,,,
540,72117,a,27.0,,,,,,,,,,,,,,,,,,
541,72119,a,26.0,,,,,,,,,,,,,,,,,,
542,72122,a,26.0,,,,,,,,,,,,,,,,,,
543,72124,b,22.0,,,,,,,,,,,,,,,,,,
544,72126,b,34.0,,,,,,,,,,,,,,,,,,
545,72139,a,1.0,,,,,,,,,,,,,,,,,,
546,74192,b,26.0,,,,,,,,,,,,,,,,,,
547,74193,b,,,,,,,,,,,,,,,,,,,
548,74194,b,,,,,,,,,,,,,,,,,,,
549,74195,b,,,,,,,,,,,,,,,,,,,
550,74196,b,,,,,,,,,,,,,,,,,,,
551,74197,b,,,,,,,,,,,,,,,,,,,
552,74198,b,,,,,,,,,,,,,,,,,,,
553,74199,b,,,,,,,,,,,,,,,,,,,
554,74200,b,0.0,,,,,,,,,,,,,,,,,,
555,74201,b,,,,,,,,,,,,,,,,,,,
556,74202,b,,,,,,,,,,,,,,,,,,,
557,74203,b,,,,,,,,,,,,,,,,,,,
558,74204,d,,,,,,,,,,,,,,,,,,,
559,74205,b,,,,,,,,,,,,,,,,,,,
560,74206,b,,,,,,,,,,,,,,,,,,,
561,74207,b,,,,,,,,,,,,,,,,,,,
562,74208,b,,,,,,,,,,,,,,,,,,,
563,74209,a,,,,,,,,,,,,,,,,,,,
564,74210,b,,,,,,,,,,,,,,,,,,,
565,74211,b,,,,,,,,,,,,,,,,,,,
566,74212,b,,,,,,,,,,,,,,,,,,,
567,74213,b,,,,,,,,,,,,,,,,,,,
568,74214,b,,,,,,,,,,,,,,,,,,,
569,74215,b,,,,,,,,,,,,,,,,,,,
570,74216,b,0.0,,,,,,,,,,,,,,,,,,
571,74217,b,,,,,,,,,,,,,,,,,,,
572,74218,b,,,,,,,,,,,,,,,,,,,
573,74219,b,,,,,,,,,,,,,,,,,,,
574,74220,b,30.0,,,,,,,,,,,,,,,,,,
575,74221,b,,,,,,,,,,,,,,,,,,,
576,74222,b,,,,,,,,,,,,,,,,,,,
577,74223,b,,,,,,,,,,,,,,,,,,,
578,74224,b,,,,,,,,,,,,,,,,,,,
579,74225,b,,,,,,,,,,,,,,,,,,,
580,74226,b,,,,,,,,,,,,,,,,,,,
581,74227,b,18.0,,,,,,,,,,,,,,,,,,
582,74228,b,,,,,,,,,,,,,,,,,,,
583,74229,b,22.0,,,,,,,,,,,,,,,,,,
584,74230,b,,,,,,,,,,,,,,,,,,,
585,74231,b,,,,,,,,,,,,,,,,,,,
586,74232,b,19.0,,,,,,,,,,,,,,,,,,
587,74233,b,,,,,,,,,,,,,,,,,,,
588,74234,b,,,,,,,,,,,,,,,,,,,
589,74235,b,,,,,,,,,,,,,,,,,,,
590,74236,b,,,,,,,,,,,,,,,,,,,
591,74237,b,,,,,,,,,,,,,,,,,,,
592,74238,b,,,,,,,,,,,,,,,,,,,
593,74239,b,,,,,,,,,,,,,,,,,,,
594,74240,b,,,,,,,,,,,,,,,,,,,
595,74241,a,22.0,,,,,,,,,,,,,,,,,,
596,74242,b,,,,,,,,,,,,,,,,,,,
597,74243,b,24.0,,,,,,,,,,,,,,,,,,
598,74244,b,,,,,,,,,,,,,,,,,,,
599,74245,b,,,,,,,,,,,,,,,,,,,
600,74246,b,,,,,,,,,,,,,,,,,,,
601,74247,b,,,,,,,,,,,,,,,,,,,
602,74248,b,,,,,,,,,,,,,,,,,,,
603,74249,b,,,,,,,,,,,,,,,,,,,
604,74250,b,,,,,,,,,,,,,,,,,,,
605,74251,b,,,,,,,,,,,,,,,,,,,
606,74252,b,,,,,,,,,,,,,,,,,,,
607,74253,b,,,,,,,,,,,,,,,,,,,
608,74254,b,19.0,,,,,,,,,,,,,,,,,,
609,74255,b,,,,,,,,,,,,,,,,,,,
610,74256,a,,,,,,,,,,,,,,,,,,,
611,74257,b,,,,,,,,,,,,,,,,,,,
612,74258,b,,,,,,,,,,,,,,,,,,,
613,74259,b,,,,,,,,,,,,,,,,,,,
614,74260,b,,,,,,,,,,,,,,,,,,,
615,74385,b,,,,,,,,,,,,,,,,,,,
616,75053,a,,0.0,13.0,128.0,92.0,0.1304,0.8696,107.3478,0.0652,5308.4891,0.6848,11.11666848,52.0,17.78913043,5.9373913,0.7826,48.80099826,1.0,13.0
617,75053,a,,1.0,0.0,141.0,84.0,0.0833,0.9167,116.0833,0.0476,4445.4286,0.7262,11.27202262,50.0,17.00154762,5.74595238,0.8333,35.79669031,3.0,16.0
618,75053,a,,2.0,3.0,141.0,89.0,0.1348,0.8652,107.8202,0.0562,4763.4831,0.7079,12.4588,47.0,20.06730337,5.78775281,0.7191,42.44267139,2.0,13.0
619,75053,a,,3.0,2.0,144.0,100.0,0.14,0.86,108.26,0.08,4376.95,0.76,11.644001,57.0,16.6583,5.5895,0.75,41.38580247,3.0,6.0
620,75053,a,,4.0,9.0,146.0,85.0,0.0941,0.9059,107.9529,0.0235,4281.5059,0.7765,13.08568824,55.0,19.65858824,5.47223529,0.8706,36.96099696,3.0,5.0
621,75053,a,,7.0,-43.0,112.0,97.0,0.1443,0.8557,100.0,0.0,3456.1031,0.701,12.05773093,61.0,16.27659794,4.71742268,0.7423,50.27703373,2.0,5.0
622,75157,a,33.0,,,,,,,,,,,,,,,,,,
623,75158,b,29.0,,,,,,,,,,,,,,,,,,
624,75160,b,30.0,,,,,,,,,,,,,,,,,,
625,75409,b,,,,,,,,,,,,,,,,,,,
626,75483,a,44.0,,,,,,,,,,,,,,,,,,
627,75484,a,29.0,,,,,,,,,,,,,,,,,,
628,75491,a,34.0,,,,,,,,,,,,,,,,,,
629,77001,b,1.0,,,,,,,,,,,,,,,,,,
630,77002,d,1.0,,,,,,,,,,,,,,,,,,
631,77012,d,1.0,,,,,,,,,,,,,,,,,,
632,77017,d,1.0,,,,,,,,,,,,,,,,,,
633,82968,a,,0.0,-11.0,100.0,81.0,0.0494,0.9506,104.3704,0.0494,5450.963000000001,0.8025,8.5631716,27.0,21.48481481,6.00864198,0.8272,42.91583333,1.0,14.0
634,82968,a,,1.0,8.0,89.0,79.0,0.0759,0.9241,100.0,0.0,5117.6203,0.7848,8.50105696,24.0,16.87455696,5.47037975,0.8228,45.58583021,2.0,14.0
635,82968,a,,3.0,-1.0,107.0,66.0,0.0455,0.9545,102.5,0.0303,5355.1212,0.8029999999999999,9.47096212,26.0,19.67969697,5.82666667,0.8182,33.03219107,1.0,15.0
636,82968,a,,4.0,8.0,106.0,80.0,0.0875,0.9125,100.0,0.0875,5026.225,0.775,7.88999875,25.0,17.7355,5.40075,0.85,35.29402516,5.0,8.0
637,82968,a,,5.0,-4.0,114.0,93.0,0.0538,0.9462,101.9355,0.0215,4512.3011,0.7419,9.32544624,38.0,19.48849462,5.20956989,0.8387,36.76973684,1.0,20.0
638,82968,a,,6.0,-4.0,110.0,76.0,0.0263,0.9737,100.0,0.0,4233.7895,0.8553,9.37675263,42.0,23.50157895,5.02802632,0.8947,30.54292929,2.0,3.0
639,82996,b,1.0,,,,,,,,,,,,,,,,,,
640,83368,a,31.0,,,,,,,,,,,,,,,,,,
641,83396,a,,,,,,,,,,,,,,,,,,,
642,83398,a,,,,,,,,,,,,,,,,,,,
643,83401,a,,,,,,,,,,,,,,,,,,,
644,83402,a,,,,,,,,,,,,,,,,,,,
645,83599,c,,,,,,,,,,,,,,,,,,,
646,84006,a,29.0,,,,,,,,,,,,,,,,,,
647,84011,b,28.0,,,,,,,,,,,,,,,,,,
648,84259,d,1.0,,,,,,,,,,,,,,,,,,
649,85253,c,,,,,,,,,,,,,,,,,,,
650,85261,c,1.0,,,,,,,,,,,,,,,,,,
651,86567,b,21.0,,,,,,,,,,,,,,,,,,
652,86592,b,28.0,,,,,,,,,,,,,,,,,,
653,86596,b,38.0,0.0,-30.0,121.0,83.0,0.0964,0.9036,113.5422,0.0482,2501.1928,0.6506,9.59176867,31.0,19.08120482,4.69409639,0.7108,42.06290174,2.0,36.0
654,86596,b,38.0,1.0,2.0,91.0,63.0,0.0317,0.9683,119.6984,0.0317,2655.0317,0.873,10.26640635,24.0,17.53825397,5.06111111,0.9048,48.15903541,1.0,19.0
655,86596,b,38.0,2.0,11.0,93.0,75.0,0.04,0.96,109.4933,0.1467,2559.9467,0.8933,9.681108,21.0,17.56866667,4.48386667,0.9067,44.72819594,2.0,12.0
656,86596,b,38.0,3.0,-2.0,104.0,75.0,0.0667,0.9333,108.68,0.1067,2365.3333,0.7867,8.04933467,21.0,15.95333333,4.35546667,0.84,35.76655983,1.0,13.0
657,86596,b,38.0,4.0,14.0,102.0,84.0,0.0714,0.9286,130.1905,0.0476,2037.131,0.8690000000000001,8.8990131,27.0,20.71928571,5.15940476,0.8571,37.85811547,1.0,16.0
658,86596,b,38.0,6.0,-2.0,112.0,90.0,0.0556,0.9444,108.8444,0.0111,1749.6333,0.8556,9.30000556,43.0,17.60288889,4.15744444,0.8667,36.60739087,1.0,6.0
659,86596,b,38.0,8.0,-81.0,126.0,71.0,0.0563,0.9437,109.5211,0.0141,1715.2676,0.9014,11.07746479,71.0,18.0884507,4.20366197,0.9014,27.41203704,2.0,8.0
660,86596,b,38.0,9.0,-45.0,45.0,30.0,0.0,1.0,100.0,0.0333,1543.2333,0.9667,11.36554667,28.0,19.79333333,3.69833333,0.9667,28.50925926,2.0,3.0
661,87088,a,36.0,,,,,,,,,,,,,,,,,,
662,87092,b,27.0,,,,,,,,,,,,,,,,,,
663,87093,b,18.0,,,,,,,,,,,,,,,,,,
664,87117,a,1.0,0.0,28.0,88.0,31.0,0.0323,0.9677,112.0968,0.1935,6312.7097,0.9677,7.58710323,7.0,22.05645161,6.84032258,0.9677,18.32102273,1.0,6.0
665,87117,a,1.0,3.0,-53.0,118.0,48.0,0.0625,0.9375,104.5833,0.0417,6072.0833,0.75,8.40868542,16.0,20.49666667,6.25395833,0.8542,19.70998117,3.0,32.0
666,87117,a,1.0,4.0,-65.0,65.0,15.0,0.2,0.8,100.0,0.1333,6642.8667,0.7333,8.10333333,4.0,15.13333333,6.3260000000000005,0.8,12.29017094,2.0,5.0
667,87117,a,1.0,6.0,10.0,106.0,8.0,0.0,1.0,100.0,0.125,4948.0,1.0,14.89585,16.0,16.46875,4.5175,1.0,2.9578092239999996,1.0,3.0
